[2026-05-19T17:24:10+0300] Launching realtime watcher process...
2026-05-19 17:24:11,986 DEBUG asyncio | Using selector: KqueueSelector
2026-05-19 17:28:06,289 DEBUG realtime._async.client | parsed message as PostgresChangesMessage(event=<ChannelEvents.postgres_changes: 'postgres_changes'>, topic='realtime:realtime-watcher-1779200652', payload={'data': {'schema': 'public', 'table': 'finalMovies', 'commit_timestamp': '2026-05-19T14:28:53.957Z', 'type': <RealtimePostgresChangesListenEvent.Update: 'UPDATE'>, 'errors': None, 'columns': [{'name': 'popularity', 'type': 'float8'}, {'name': 'english_title', 'type': 'text'}, {'name': 'release_year', 'type': 'int8'}, {'name': 'runtime', 'type': 'float4'}, {'name': 'tmdb_id', 'type': 'int4'}, {'name': 'imdbRating', 'type': 'float8'}, {'name': 'imdbVotes', 'type': 'text'}, {'name': 'rtAudienceRating', 'type': 'text'}, {'name': 'en_poster', 'type': 'text'}, {'name': 'backdrop', 'type': 'text'}, {'name': 'imdb_id', 'type': 'text'}, {'name': 'created_at', 'type': 'timestamptz'}, {'name': 'run_id', 'type': 'int4'}, {'name': 'rtAudienceVotes', 'type': 'int4'}, {'name': 'rt_id', 'type': 'text'}, {'name': 'lb_id', 'type': 'text'}, {'name': 'lbRating', 'type': 'float4'}, {'name': 'lbVotes', 'type': 'int4'}, {'name': 'tmdbRating', 'type': 'int4'}, {'name': 'tmdbVotes', 'type': 'int4'}, {'name': 'rtCriticRating', 'type': 'int4'}, {'name': 'rtCriticVotes', 'type': 'int4'}, {'name': 'en_trailer', 'type': 'text'}, {'name': 'genres', 'type': '_text'}, {'name': 'alt_options', 'type': 'jsonb'}, {'name': 'solo_update', 'type': 'bool'}], 'record': {'lb_id': 'tmdb/104283', 'rt_id': '/m/dead-end-run', 'genres': ['Thriller', 'Action', 'Music'], 'run_id': 409, 'imdb_id': 'tt0403965', 'lbVotes': 633, 'runtime': 60, 'tmdb_id': 1042834, 'backdrop': '', 'lbRating': 3.5, 'en_poster': '', 'imdbVotes': '383', 'tmdbVotes': 12, 'created_at': '2026-05-12T01:35:14.046596+00:00', 'en_trailer': '', 'imdbRating': 6.4, 'popularity': 0.549, 'tmdbRating': 65, 'alt_options': [{'tmdb': 1294438, 'year': '2024', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg'}, {'tmdb': 1385736, 'year': '2024', 'title': 'EDEN', 'poster_url': 'https://image.tmdb.org/t/p/w342/uEuPydHNOI4EcnAlbbpmaV5XRWj.jpg'}, {'tmdb': 1464075, 'year': '2024', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/skOLRa8ZmBJ6YLeMppe6LmVkBVI.jpg'}, {'tmdb': 1243117, 'year': '2024', 'title': 'Eden', 'poster_url': None}, {'tmdb': 1395316, 'year': '2024', 'title': 'Eden.', 'poster_url': 'https://image.tmdb.org/t/p/w342/1mAN086b38uiz5xMy6CVCSGuYTt.jpg'}, {'tmdb': 1366260, 'year': '2024', 'title': 'EDEN', 'poster_url': 'https://image.tmdb.org/t/p/w342/xPU3wHwxBX79vanOqnE1LGdu7tq.jpg'}, {'tmdb': 639857, 'year': '2024', 'title': 'The Absence of Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/vbkxza3vqw1KG010Q8b009quJxK.jpg'}, {'tmdb': 1154104, 'year': '2023', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/eM4iCK20H3ORi7DPY1OMVX8PHbV.jpg'}, {'tmdb': 821042, 'year': '2023', 'title': 'Martin Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/qApYVHO6ExZ30c6KrLhGsefHhGG.jpg'}, {'tmdb': 1420446, 'year': '2023', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/ajSi67Hkmv1W4GfVPI6GdVEgx7u.jpg'}], 'solo_update': True, 'release_year': None, 'english_title': '', 'rtCriticVotes': 1, 'rtCriticRating': 58, 'rtAudienceVotes': 250, 'rtAudienceRating': '55'}, 'old_record': {'tmdb_id': 104283}}, 'ids': [58734927]}, ref=None)
2026-05-19 17:28:06,289 DEBUG realtime._async.channel | realtime:realtime-watcher-1779200652 : PostgresChangesMessage(event=<ChannelEvents.postgres_changes: 'postgres_changes'>, topic='realtime:realtime-watcher-1779200652', payload={'data': {'schema': 'public', 'table': 'finalMovies', 'commit_timestamp': '2026-05-19T14:28:53.957Z', 'type': <RealtimePostgresChangesListenEvent.Update: 'UPDATE'>, 'errors': None, 'columns': [{'name': 'popularity', 'type': 'float8'}, {'name': 'english_title', 'type': 'text'}, {'name': 'release_year', 'type': 'int8'}, {'name': 'runtime', 'type': 'float4'}, {'name': 'tmdb_id', 'type': 'int4'}, {'name': 'imdbRating', 'type': 'float8'}, {'name': 'imdbVotes', 'type': 'text'}, {'name': 'rtAudienceRating', 'type': 'text'}, {'name': 'en_poster', 'type': 'text'}, {'name': 'backdrop', 'type': 'text'}, {'name': 'imdb_id', 'type': 'text'}, {'name': 'created_at', 'type': 'timestamptz'}, {'name': 'run_id', 'type': 'int4'}, {'name': 'rtAudienceVotes', 'type': 'int4'}, {'name': 'rt_id', 'type': 'text'}, {'name': 'lb_id', 'type': 'text'}, {'name': 'lbRating', 'type': 'float4'}, {'name': 'lbVotes', 'type': 'int4'}, {'name': 'tmdbRating', 'type': 'int4'}, {'name': 'tmdbVotes', 'type': 'int4'}, {'name': 'rtCriticRating', 'type': 'int4'}, {'name': 'rtCriticVotes', 'type': 'int4'}, {'name': 'en_trailer', 'type': 'text'}, {'name': 'genres', 'type': '_text'}, {'name': 'alt_options', 'type': 'jsonb'}, {'name': 'solo_update', 'type': 'bool'}], 'record': {'lb_id': 'tmdb/104283', 'rt_id': '/m/dead-end-run', 'genres': ['Thriller', 'Action', 'Music'], 'run_id': 409, 'imdb_id': 'tt0403965', 'lbVotes': 633, 'runtime': 60, 'tmdb_id': 1042834, 'backdrop': '', 'lbRating': 3.5, 'en_poster': '', 'imdbVotes': '383', 'tmdbVotes': 12, 'created_at': '2026-05-12T01:35:14.046596+00:00', 'en_trailer': '', 'imdbRating': 6.4, 'popularity': 0.549, 'tmdbRating': 65, 'alt_options': [{'tmdb': 1294438, 'year': '2024', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg'}, {'tmdb': 1385736, 'year': '2024', 'title': 'EDEN', 'poster_url': 'https://image.tmdb.org/t/p/w342/uEuPydHNOI4EcnAlbbpmaV5XRWj.jpg'}, {'tmdb': 1464075, 'year': '2024', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/skOLRa8ZmBJ6YLeMppe6LmVkBVI.jpg'}, {'tmdb': 1243117, 'year': '2024', 'title': 'Eden', 'poster_url': None}, {'tmdb': 1395316, 'year': '2024', 'title': 'Eden.', 'poster_url': 'https://image.tmdb.org/t/p/w342/1mAN086b38uiz5xMy6CVCSGuYTt.jpg'}, {'tmdb': 1366260, 'year': '2024', 'title': 'EDEN', 'poster_url': 'https://image.tmdb.org/t/p/w342/xPU3wHwxBX79vanOqnE1LGdu7tq.jpg'}, {'tmdb': 639857, 'year': '2024', 'title': 'The Absence of Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/vbkxza3vqw1KG010Q8b009quJxK.jpg'}, {'tmdb': 1154104, 'year': '2023', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/eM4iCK20H3ORi7DPY1OMVX8PHbV.jpg'}, {'tmdb': 821042, 'year': '2023', 'title': 'Martin Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/qApYVHO6ExZ30c6KrLhGsefHhGG.jpg'}, {'tmdb': 1420446, 'year': '2023', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/ajSi67Hkmv1W4GfVPI6GdVEgx7u.jpg'}], 'solo_update': True, 'release_year': None, 'english_title': '', 'rtCriticVotes': 1, 'rtCriticRating': 58, 'rtAudienceVotes': 250, 'rtAudienceRating': '55'}, 'old_record': {'tmdb_id': 104283}}, 'ids': [58734927]}, ref=None)
2026-05-19 17:28:06,289 INFO realtime_watcher.listener | Realtime change observed on finalMovies (event=RealtimePostgresChangesListenEvent.Update)
2026-05-19 17:28:06,289 INFO realtime_watcher.worker | Event queued for finalMovies (debounce 8.0s)
2026-05-19 17:28:12,670 DEBUG websockets.client | > PING 'IdQ#' [text, 4 bytes]
2026-05-19 17:28:12,671 DEBUG websockets.client | % sent keepalive ping
2026-05-19 17:28:12,745 DEBUG websockets.client | < PONG 'IdQ#' [text, 4 bytes]
2026-05-19 17:28:12,745 DEBUG websockets.client | % received keepalive pong
2026-05-19 17:28:14,294 INFO realtime_watcher.worker | Starting updater for finalMovies
2026-05-19 17:28:14,322 DEBUG httpcore.connection | connect_tcp.started host='gsdrcyrduxbrxgsvhxvr.supabase.co' port=443 local_address=None timeout=120 socket_options=None
2026-05-19 17:28:14,336 DEBUG httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x111f2d160>
2026-05-19 17:28:14,336 DEBUG httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x111ef0f80> server_hostname='gsdrcyrduxbrxgsvhxvr.supabase.co' timeout=120
2026-05-19 17:28:14,355 DEBUG httpcore.connection | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x111eaf250>
2026-05-19 17:28:14,356 DEBUG httpcore.http2 | send_connection_init.started request=<Request [b'GET']>
2026-05-19 17:28:14,356 DEBUG httpcore.http2 | send_connection_init.complete
2026-05-19 17:28:14,357 DEBUG httpcore.http2 | send_request_headers.started request=<Request [b'GET']> stream_id=1
2026-05-19 17:28:14,357 DEBUG hpack.hpack | Adding (b':method', b'GET') to the header table, sensitive:False, huffman:True
2026-05-19 17:28:14,357 DEBUG hpack.hpack | Encoding 2 with 7 bits
2026-05-19 17:28:14,357 DEBUG hpack.hpack | Adding (b':authority', b'gsdrcyrduxbrxgsvhxvr.supabase.co') to the header table, sensitive:False, huffman:True
2026-05-19 17:28:14,357 DEBUG hpack.hpack | Encoding 1 with 6 bits
2026-05-19 17:28:14,357 DEBUG hpack.hpack | Encoding 24 with 7 bits
2026-05-19 17:28:14,357 DEBUG hpack.hpack | Adding (b':scheme', b'https') to the header table, sensitive:False, huffman:True
2026-05-19 17:28:14,357 DEBUG hpack.hpack | Encoding 7 with 7 bits
2026-05-19 17:28:14,357 DEBUG hpack.hpack | Adding (b':path', b'/rest/v1/utilRunLogs?select=run_id&running_now=eq.True&limit=1') to the header table, sensitive:False, huffman:True
2026-05-19 17:28:14,357 DEBUG hpack.hpack | Encoding 4 with 6 bits
2026-05-19 17:28:14,357 DEBUG hpack.hpack | Encoding 46 with 7 bits
2026-05-19 17:28:14,358 DEBUG hpack.hpack | Adding (b'accept', b'*/*') to the header table, sensitive:False, huffman:True
2026-05-19 17:28:14,358 DEBUG hpack.hpack | Encoding 19 with 6 bits
2026-05-19 17:28:14,358 DEBUG hpack.hpack | Encoding 3 with 7 bits
2026-05-19 17:28:14,358 DEBUG hpack.hpack | Adding (b'accept-encoding', b'gzip, deflate, zstd') to the header table, sensitive:False, huffman:True
2026-05-19 17:28:14,358 DEBUG hpack.hpack | Encoding 16 with 6 bits
2026-05-19 17:28:14,358 DEBUG hpack.hpack | Encoding 15 with 7 bits
2026-05-19 17:28:14,358 DEBUG hpack.hpack | Adding (b'user-agent', b'python-httpx/0.28.1') to the header table, sensitive:False, huffman:True
2026-05-19 17:28:14,358 DEBUG hpack.hpack | Encoding 58 with 6 bits
2026-05-19 17:28:14,358 DEBUG hpack.hpack | Encoding 14 with 7 bits
2026-05-19 17:28:14,358 DEBUG hpack.hpack | Adding (b'x-client-info', b'supabase-py/2.30.0') to the header table, sensitive:False, huffman:True
2026-05-19 17:28:14,358 DEBUG hpack.hpack | Encoding 10 with 7 bits
2026-05-19 17:28:14,358 DEBUG hpack.hpack | Encoding 13 with 7 bits
2026-05-19 17:28:14,358 DEBUG hpack.hpack | Adding (b'x-supabase-client-platform', b'Darwin') to the header table, sensitive:False, huffman:True
2026-05-19 17:28:14,358 DEBUG hpack.hpack | Encoding 19 with 7 bits
2026-05-19 17:28:14,358 DEBUG hpack.hpack | Encoding 5 with 7 bits
2026-05-19 17:28:14,358 DEBUG hpack.hpack | Adding (b'x-supabase-client-platform-version', b'24.6.0') to the header table, sensitive:False, huffman:True
2026-05-19 17:28:14,359 DEBUG hpack.hpack | Encoding 24 with 7 bits
2026-05-19 17:28:14,359 DEBUG hpack.hpack | Encoding 5 with 7 bits
2026-05-19 17:28:14,359 DEBUG hpack.hpack | Adding (b'x-supabase-client-runtime', b'python') to the header table, sensitive:False, huffman:True
2026-05-19 17:28:14,359 DEBUG hpack.hpack | Encoding 18 with 7 bits
2026-05-19 17:28:14,359 DEBUG hpack.hpack | Encoding 5 with 7 bits
2026-05-19 17:28:14,359 DEBUG hpack.hpack | Adding (b'x-supabase-client-runtime-version', b'3.13.3') to the header table, sensitive:False, huffman:True
2026-05-19 17:28:14,359 DEBUG hpack.hpack | Encoding 23 with 7 bits
2026-05-19 17:28:14,359 DEBUG hpack.hpack | Encoding 5 with 7 bits
2026-05-19 17:28:14,359 DEBUG hpack.hpack | Adding (b'apikey', b'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6ImdzZHJjeXJkdXhicnhnc3ZoeHZyIiwicm9sZSI6InNlcnZpY2Vfcm9sZSIsImlhdCI6MTc3MzkyNzIwNywiZXhwIjoyMDg5NTAzMjA3fQ.TjKRxxgHXJ5wIeBlkC9LmAqSVEa_O-EUM7LDDhvmUWE') to the header table, sensitive:False, huffman:True
2026-05-19 17:28:14,359 DEBUG hpack.hpack | Encoding 5 with 7 bits
2026-05-19 17:28:14,359 DEBUG hpack.hpack | Encoding 178 with 7 bits
2026-05-19 17:28:14,359 DEBUG hpack.hpack | Adding (b'authorization', b'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6ImdzZHJjeXJkdXhicnhnc3ZoeHZyIiwicm9sZSI6InNlcnZpY2Vfcm9sZSIsImlhdCI6MTc3MzkyNzIwNywiZXhwIjoyMDg5NTAzMjA3fQ.TjKRxxgHXJ5wIeBlkC9LmAqSVEa_O-EUM7LDDhvmUWE') to the header table, sensitive:True, huffman:True
2026-05-19 17:28:14,359 DEBUG hpack.hpack | Encoding 23 with 4 bits
2026-05-19 17:28:14,360 DEBUG hpack.hpack | Encoding 183 with 7 bits
2026-05-19 17:28:14,360 DEBUG hpack.hpack | Adding (b'accept-profile', b'public') to the header table, sensitive:False, huffman:True
2026-05-19 17:28:14,360 DEBUG hpack.hpack | Encoding 10 with 7 bits
2026-05-19 17:28:14,360 DEBUG hpack.hpack | Encoding 5 with 7 bits
2026-05-19 17:28:14,360 DEBUG hpack.hpack | Adding (b'content-profile', b'public') to the header table, sensitive:False, huffman:True
2026-05-19 17:28:14,360 DEBUG hpack.hpack | Encoding 11 with 7 bits
2026-05-19 17:28:14,360 DEBUG hpack.hpack | Encoding 5 with 7 bits
2026-05-19 17:28:14,360 DEBUG hpack.hpack | Encoded header block to b"\x82A\x98\x99\x12XOVIo\x98\xec\xf32;\xcf\xe7\xbd\x8b\xa2\xda\xc7\x18\xd0U\xc8\x7f\x87D\xaeb\xc2\xa1,w\x0b\x16\xa4\xd4m\xb6\xac\xe7\x99\x1f\xe2\x0bAH\x98,\xb6\xa8\x8d'\xc5\x96\xd5Q\xaa\x9a*\x8f\xe2\x02\xf6_}\x96\x97\xe2\x83Rd\xc0\x1fS\x83\xf9c\xe7P\x8f\x9b\xd9\xab\xfaRB\xcb@\xd2_\xa5=\xa12\x7fz\x8e\xaf\xd2g=KN\x94\xd7\xe5\x80.'\x97\x0f@\x8a\xf2\xb1(1jJ\xc6\xaaS\xff\x8dE\xb5\x8e1\xa0\xabW\xe9\x81.\xc8\x17\x07@\x93\xf2\xb2-\xacq\x8d\x05X\x94\x18\xb5%j\xe8\x1ae=\x94\xff\x85\xbe;<\x1a\xaf@\x98\xf2\xb2-\xacq\x8d\x05X\x94\x18\xb5%j\xe8\x1ae=\x94\xad\xdc\xb6 \xc7\xab\x85\x13K\xb8\xb8?@\x92\xf2\xb2-\xacq\x8d\x05X\x94\x18\xb5%k-\xa9&\xa4\xbf\x85\xaf\xd2g=_@\x97\xf2\xb2-\xacq\x8d\x05X\x94\x18\xb5%k-\xa9&\xa4\xabw-\x881\xea\x85ep\xb2\xbb?@\x85\x1df\xea__\xff3/\xac\xb3\xc7\x88\x86\xd4l\xb98{\xc8\x1d&\xc8\x8c\x95ml\x97\xb29\x93\xad\x7f\x9coe}r\xfa\xcbY\x19\xd0mF\xcb\xeeO\xcb\xb3\xf3\xa7\x0f\xbf\xdd\xd9\x11\x92\xac\xb4~\x9b#\x99)\x93\xdf\xee<\xbd\x0b\xf9\x97\xac\x9f\x93\x98\x95OQ\x19\xfd9q\xfe\xfa\xc8o\x06%/\xa3\xf7vG2U\xa6\x82U\xfb_1q\x94\x94\xbe\x8f\xdd\xd9\x11\x92\x9a'\x92\xf6G4o#:=\xf5\xf5\xa7\xdeO\x1a}x7\xef\xe4\xfe2t?\xad\x17\xe6oN\xf8}\xe8\xe9\x0b2\xec_\x7fL\xdb|\xf9\x9b\x1f\xe6V\xfcd-\xda:\xde\x7f=0\xf6\xdd\xc7\x00\xe2\xd4\xb6\x0e\x1a\x1d\xcf~\xfc\xfd\xe9\xe1\xcb\x07\x1f\x08\xff8\xbaQ\xd8[\x14/\xac\xb3\xc7\x88\x86\xd4l\xb98{\xc8\x1d&\xc8\x8c\x95ml\x97\xb29\x93\xad\x7f\x9coe}r\xfa\xcbY\x19\xd0mF\xcb\xeeO\xcb\xb3\xf3\xa7\x0f\xbf\xdd\xd9\x11\x92\xac\xb4~\x9b#\x99)\x93\xdf\xee<\xbd\x0b\xf9\x97\xac\x9f\x93\x98\x95OQ\x19\xfd9q\xfe\xfa\xc8o\x06%/\xa3\xf7vG2U\xa6\x82U\xfb_1q\x94\x94\xbe\x8f\xdd\xd9\x11\x92\x9a'\x92\xf6G4o#:=\xf5\xf5\xa7\xdeO\x1a}x7\xef\xe4\xfe2t?\xad\x17\xe6oN\xf8}\xe8\xe9\x0b2\xec_\x7fL\xdb|\xf9\x9b\x1f\xe6V\xfcd-\xda:\xde\x7f=0\xf6\xdd\xc7\x00\xe2\xd4\xb6\x0e\x1a\x1d\xcf~\xfc\xfd\xe9\xe1\xcb\x07@\x8a\x19\x08Z\xd2\xb5v\x1eSP_\x85\xae\xd8\xe81?@\x8b!\xeaIjJ\xd5\xd8yMA\x7f\x85\xae\xd8\xe81?"
2026-05-19 17:28:14,360 DEBUG httpcore.http2 | send_request_headers.complete
2026-05-19 17:28:14,360 DEBUG httpcore.http2 | send_request_body.started request=<Request [b'GET']> stream_id=1
2026-05-19 17:28:14,361 DEBUG httpcore.http2 | send_request_body.complete
2026-05-19 17:28:14,361 DEBUG httpcore.http2 | receive_response_headers.started request=<Request [b'GET']> stream_id=1
2026-05-19 17:28:14,365 DEBUG httpcore.http2 | receive_remote_settings.started
2026-05-19 17:28:14,366 DEBUG httpcore.http2 | receive_remote_settings.complete return_value=<RemoteSettingsChanged changed_settings:{ChangedSetting(setting=3, original_value=None, new_value=100), ChangedSetting(setting=4, original_value=65535, new_value=65536), ChangedSetting(setting=5, original_value=16384, new_value=16777215)}>
2026-05-19 17:28:14,682 DEBUG hpack.hpack | Decoding b'?\xe1\x1f\x88a\x96\xdfi~\x94\x0b\xeah\x1f\xa5\x04\x018\xa0Z\xb8\'\xee\x00Jb\xd1\xbf_\x96\x1du\xd0b\r&=LtA\xea\xfbP\x93\x8e\xc4\x150Z\x99V{\\\x0216^\x84\x02\xc0c\xe7@\x85$\xabX?_\x8f~R\xb2A\x8d\x98\xc9\x1bL\xc8\xe9\x16\xdf\x9f\x8f@\x8a$\xab\x10d\x9c\xab!#M\xa8\x86\xbf\xcfL:2^]\xa8b\xd4\x9a\x8d\xb6\xd5\x9c\xf3#\xfc\xa0\xd4\x990\x07\xe2\xcbj\xa8\xd5M\x15G\xf1\x01{/\xbe\xcbK\xf0\x82\xd0R&\x0b-\xaa#Iv\x87%\x07\xb6Ih\x1d\x85x\xa0\xa4~V\x1c\xc5\x81\x90\xb6\xcb\x80\x00>\xd45D\xa2\xd9\x0b\xba\xd8\xef\x9e\x91\x9a\xa4}\xa9]\x85\xa0\xe3\x93@\x90\xf2\xb1\x0fRKRVO\xaa\xca\xb1\xebI\x8fR?\x85\xa8\xe8\xa8\xd2\xcb@\x8b!\xeaIjJ\xd5\xd8yMA\x7f\x85\xae\xd8\xe81?@\x8dDkL4\x97\xc0\xfd-\xdc\xb6 \xc7\xab\x011@\x8aDkWa\xfa\x14\x89Z\xc2\xcb\x90\x99\x12XOVIo\x98\xec\xf32;\xcf\xe7\xbd\x9f@\x8aDkX^\xd6\x95\tX\xd2\x7f\x9a\x00_+@\x1b+\x14M\x91g@\xe0VzW\x1dY\xd1\xc8\xdc\xa2\x1b/\x901\xff@\x8f\xf2\xb1j\xee\x7fK\r)-5\xa5b\x1e\xda\x93\x011@\x95\xf2\xb1j\xee\x7fK[Z\x13aGJ\xc8-\x9d\xccB\xac\x93R_\x0226w\xffl\x8a"K\x14t\xc0\xe3\xfe2g\xb3\xafL\xf1\xdf\xf2\xef,y0\xe9\xcc\x83=\xd2\x8b??0`N\x00\xe8O7\x8f\x7fE\xe9\xa3\xea\xb0]u\xf1\x00\x0f\xb4%\xdcx\x02\x00\x96\n\xe0\\+\x85k\xdez\xe9&Hui\x87\x86\xec5/\xb3\x19\xb7\x13\x10%\xf1T\xff\xad\x82\\\x17r\xe05\xbe\xec\xc1\x7f\xf0\x94\xf0\xccRb\xcb\x17?\xdd\x1e\xf7\x05\xb5\xec\xae\xfe,\xd7S\x96Gm\xf41\xc5\xb7\xc6e\xecI4>\x16\x90{\xa9\xcf\xef~\x82\xd8\xfd\xedAt}\r\xb4b&\x8fs\xeb\xceNZ\x9b\xd5N\x97\xdb\xbd\xdd\xd6\xb3:_?jcJk\xd5U\x1e\xbe\xd4\xdc:K\xb8\xc9,\x1aOQ~\xd4\xdcR[a~\xd4\xd64\xcf\x03\x1fj_=#5P"\xda\xc7\x18\xd0U\xc8\x7f\xb50y\xac\xd6\x15\x10o\xb4\xbfJ\x05\xf54\x0f\xd2\x82\x00\x9cP-\\m\xfb\x80\x12\x98\xb4o@\x85\x1d\tY\x1d\xc9\x90\x9d\x98?\x9b\x8d4\xcf\xf3\xf6\xa5#\x81\xe7\x1a\x00?'
2026-05-19 17:28:14,683 DEBUG hpack.hpack | Decoded 4096, consumed 3 bytes
2026-05-19 17:28:14,683 DEBUG hpack.table | Resizing header table to 4096 from 4096
2026-05-19 17:28:14,683 DEBUG hpack.hpack | Decoded 8, consumed 1 bytes
2026-05-19 17:28:14,683 DEBUG hpack.hpack | Decoded (b':status', b'200'), consumed 1
2026-05-19 17:28:14,683 DEBUG hpack.hpack | Decoded 33, consumed 1 bytes
2026-05-19 17:28:14,683 DEBUG hpack.hpack | Decoded 22, consumed 1 bytes
2026-05-19 17:28:14,683 DEBUG hpack.hpack | Decoded (b'date', b'Tue, 19 May 2026 14:29:02 GMT'), total consumed 24 bytes, indexed True
2026-05-19 17:28:14,684 DEBUG hpack.hpack | Decoded 31, consumed 1 bytes
2026-05-19 17:28:14,684 DEBUG hpack.hpack | Decoded 22, consumed 1 bytes
2026-05-19 17:28:14,684 DEBUG hpack.hpack | Decoded (b'content-type', b'application/json; charset=utf-8'), total consumed 24 bytes, indexed True
2026-05-19 17:28:14,684 DEBUG hpack.hpack | Decoded 28, consumed 1 bytes
2026-05-19 17:28:14,684 DEBUG hpack.hpack | Decoded 2, consumed 1 bytes
