cinema,datetext,timetext,partialHref,title,snif,type
CC,25-01-07,20:00,5214,Moana 2,Glilot,R
CC,25-01-07,20:45,5214,Moana 2,Ashdod,R
YP,25-01-07,17:40,66883,Moana 2,Rishon Letzion,R
YP,25-01-07,19:45,66884,Moana 2,Rishon Letzion,R
YP,25-01-07,20:30,66891,Moana 2,Rishon Letzion,VIP
YP,25-01-07,14:10,47184,Moana 2,Ayalon,R
YP,25-01-07,17:30,68038,Moana 2,Beer Sheva,R
YP,25-01-07,19:20,58074,Moana 2,Zichron Yaakov,R
RH,25-01-07,19:20,44290,Moana 2,Givataim,R
ML,25-01-07,18:25,61716,Mufasa: The Lion King,Carmiel,UPGRADE
ML,25-01-07,21:00,61717,Mufasa: The Lion King,Carmiel,UPGRADE
ML,25-01-07,18:45,58252,Mufasa: The Lion King,Haifa,UPGRADE
ML,25-01-07,21:20,58253,Mufasa: The Lion King,Haifa,UPGRADE
ML,25-01-07,19:05,81479,Mufasa: The Lion King,Netanya,UPGRADE
ML,25-01-07,21:45,81480,Mufasa: The Lion King,Netanya,UPGRADE
HC,25-01-07,21:45,2814,Mufasa: The Lion King,Nahariya,R
HC,25-01-07,17:00,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-07,19:25,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-07,22:00,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-07,16:45,2814,Mufasa: The Lion King,Haifa,R
HC,25-01-07,21:45,2814,Mufasa: The Lion King,Haifa,R
HC,25-01-07,16:45,2814,Mufasa: The Lion King,Kfar Saba,R
HC,25-01-07,19:15,2814,Mufasa: The Lion King,Kfar Saba,R
HC,25-01-07,21:45,2814,Mufasa: The Lion King,Kfar Saba,R
HC,25-01-07,21:30,2814,Mufasa: The Lion King,Modiin,R
HC,25-01-07,16:45,2814,Mufasa: The Lion King,Ashkelon,R
HC,25-01-07,21:30,2814,Mufasa: The Lion King,Ashkelon,R
CC,25-01-07,14:00,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-07,16:35,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-07,19:00,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-07,21:40,5135,Mufasa: The Lion King,Glilot,R
YP,25-01-07,14:15,66878,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-07,16:45,66879,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-07,19:15,66880,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-07,19:30,66840,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-07,22:00,66841,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-07,16:00,66127,Mufasa: The Lion King,Rishon Letzion,IMAX 3D
YP,25-01-07,18:30,66128,Mufasa: The Lion King,Rishon Letzion,IMAX 3D
YP,25-01-07,17:00,66894,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-07,19:30,66895,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-07,22:00,66896,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-07,21:50,66881,Mufasa: The Lion King,Rishon Letzion,3D
CC,25-01-07,15:30,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-07,20:40,5135,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-07,14:00,47050,Mufasa: The Lion King,Ayalon,R
YP,25-01-07,16:30,47051,Mufasa: The Lion King,Ayalon,R
YP,25-01-07,19:00,47052,Mufasa: The Lion King,Ayalon,R
YP,25-01-07,20:00,47117,Mufasa: The Lion King,Ayalon,R
YP,25-01-07,22:30,47118,Mufasa: The Lion King,Ayalon,R
CC,25-01-07,16:20,5135,Mufasa: The Lion King,Jerusalem,R
YP,25-01-07,19:20,47397,Mufasa: The Lion King,Ayalon,3D
CC,25-01-07,21:00,5135,Mufasa: The Lion King,Jerusalem,R
CC,25-01-07,21:00,5135,Mufasa: The Lion King,Jerusalem,VIP
CC,25-01-07,21:10,5135,Mufasa: The Lion King,Kfar Saba,R
YP,25-01-07,14:00,68473,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-07,16:30,68474,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-07,19:45,68444,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-07,22:15,68531,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-07,15:00,67942,Mufasa: The Lion King,Beer Sheva,IMAX 3D
YP,25-01-07,18:00,67943,Mufasa: The Lion King,Beer Sheva,IMAX 3D
YP,25-01-07,17:00,68430,Mufasa: The Lion King,Beer Sheva,VIP
YP,25-01-07,19:30,68428,Mufasa: The Lion King,Beer Sheva,VIP
YP,25-01-07,22:00,68429,Mufasa: The Lion King,Beer Sheva,VIP
YP,25-01-07,19:15,68467,Mufasa: The Lion King,Beer Sheva,3D
YP,25-01-07,21:45,68468,Mufasa: The Lion King,Beer Sheva,3D
CC,25-01-07,16:30,5135,Mufasa: The Lion King,Netanya,Prime
CC,25-01-07,21:30,5135,Mufasa: The Lion King,Netanya,Prime
YP,25-01-07,16:50,58073,Mufasa: The Lion King,Zichron Yaakov,3D
YP,25-01-07,20:00,57861,Mufasa: The Lion King,Zichron Yaakov,R
YP,25-01-07,22:30,57862,Mufasa: The Lion King,Zichron Yaakov,R
YP,25-01-07,22:00,57806,Mufasa: The Lion King,Zichron Yaakov,VIP
CC,25-01-07,16:50,5135,Mufasa: The Lion King,Beer Sheva,R
CC,25-01-07,19:00,5135,Mufasa: The Lion King,Beer Sheva,R
CC,25-01-07,21:50,5135,Mufasa: The Lion King,Beer Sheva,R
CC,25-01-07,19:00,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-07,21:30,5135,Mufasa: The Lion King,Chadera,R
YP,25-01-07,16:40,73566,Mufasa: The Lion King,Haifa,R
YP,25-01-07,19:00,73567,Mufasa: The Lion King,Haifa,R
YP,25-01-07,21:00,72989,Mufasa: The Lion King,Haifa,R
YP,25-01-07,21:30,73088,Mufasa: The Lion King,Haifa,R
YP,25-01-07,17:00,73043,Mufasa: The Lion King,Haifa,VIP
YP,25-01-07,19:40,73044,Mufasa: The Lion King,Haifa,VIP
YP,25-01-07,22:00,72953,Mufasa: The Lion King,Haifa,VIP
YP,25-01-07,22:10,73045,Mufasa: The Lion King,Haifa,VIP
YP,25-01-07,19:20,73198,Mufasa: The Lion King,Haifa,3D
YP,25-01-07,21:50,73199,Mufasa: The Lion King,Haifa,3D
CC,25-01-07,13:40,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-07,18:50,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-07,21:30,5135,Mufasa: The Lion King,Ashdod,R
YP,25-01-07,14:00,68152,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,25-01-07,16:30,68153,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,25-01-07,19:00,68154,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,25-01-07,15:30,68272,Mufasa: The Lion King,Jerusalem,R
YP,25-01-07,18:00,68273,Mufasa: The Lion King,Jerusalem,R
YP,25-01-07,20:30,68274,Mufasa: The Lion King,Jerusalem,R
YP,25-01-07,21:40,68343,Mufasa: The Lion King,Jerusalem,R
YP,25-01-07,21:45,68621,Mufasa: The Lion King,Jerusalem,3D
RH,25-01-07,14:00,44243,Mufasa: The Lion King,Givataim,R
RH,25-01-07,21:50,44167,Mufasa: The Lion King,Givataim,R
RH,25-01-07,19:20,17197,Mufasa: The Lion King,Tel Aviv,R
RH,25-01-07,21:50,17198,Mufasa: The Lion King,Tel Aviv,R
RH,25-01-07,19:20,21398,Mufasa: The Lion King,Kiryat Ono,R
RH,25-01-07,21:50,21399,Mufasa: The Lion King,Kiryat Ono,R
ML,25-01-07,22:00,61752,Nosferatu,Carmiel,UPGRADE
ML,25-01-07,22:05,58224,Nosferatu,Haifa,UPGRADE
ML,25-01-07,22:05,81472,Nosferatu,Netanya,R
ML,25-01-07,22:50,1835,Nosferatu,Glilot,UPGRADE
HC,25-01-07,21:00,2900,Nosferatu,Carmiel,R
HC,25-01-07,21:50,2900,Nosferatu,Petach Tikvah,R
HC,25-01-07,21:45,2900,Nosferatu,Ashkelon,R
YP,25-01-07,22:30,66877,Nosferatu,Rishon Letzion,R
YP,25-01-07,21:40,47448,Nosferatu,Ayalon,R
YP,25-01-07,22:00,68040,Nosferatu,Beer Sheva,R
YP,25-01-07,22:30,57899,Nosferatu,Zichron Yaakov,R
CC,25-01-07,21:45,5458,Nosferatu,Glilot,R
CC,25-01-07,22:20,5458,Nosferatu,Rishon Letzion,R
CC,25-01-07,21:50,5458,Nosferatu,Jerusalem,R
YP,25-01-07,21:30,73568,Red One,Haifa,R
ML,25-01-07,16:30,61727,Sonic the Hedgehog 3,Carmiel,R
ML,25-01-07,18:55,61728,Sonic the Hedgehog 3,Carmiel,R
ML,25-01-07,21:20,61729,Sonic the Hedgehog 3,Carmiel,R
ML,25-01-07,18:30,58249,Sonic the Hedgehog 3,Haifa,UPGRADE
ML,25-01-07,16:40,81451,Sonic the Hedgehog 3,Netanya,R
ML,25-01-07,19:10,81452,Sonic the Hedgehog 3,Netanya,R
ML,25-01-07,21:40,81453,Sonic the Hedgehog 3,Netanya,R
HC,25-01-07,21:55,2871,Sonic the Hedgehog 3,Nahariya,R
HC,25-01-07,16:50,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-07,22:00,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-07,17:25,2871,Sonic the Hedgehog 3,Haifa,R
HC,25-01-07,21:50,2871,Sonic the Hedgehog 3,Haifa,R
HC,25-01-07,16:45,2871,Sonic the Hedgehog 3,Kfar Saba,R
HC,25-01-07,16:50,2871,Sonic the Hedgehog 3,Petach Tikvah,R
HC,25-01-07,17:20,2871,Sonic the Hedgehog 3,Rehovot,R
CC,25-01-07,14:00,5369,Sonic the Hedgehog 3,Glilot,R
CC,25-01-07,16:30,5369,Sonic the Hedgehog 3,Glilot,R
CC,25-01-07,19:10,5369,Sonic the Hedgehog 3,Glilot,R
CC,25-01-07,16:40,5369,Sonic the Hedgehog 3,Rishon Letzion,R
CC,25-01-07,19:20,5369,Sonic the Hedgehog 3,Rishon Letzion,R
CC,25-01-07,22:00,5369,Sonic the Hedgehog 3,Rishon Letzion,R
CC,25-01-07,14:30,5369,Sonic the Hedgehog 3,Jerusalem,R
CC,25-01-07,18:50,5369,Sonic the Hedgehog 3,Jerusalem,R
CC,25-01-07,21:10,5369,Sonic the Hedgehog 3,Jerusalem,R
CC,25-01-07,16:40,5369,Sonic the Hedgehog 3,Kfar Saba,R
CC,25-01-07,22:00,5369,Sonic the Hedgehog 3,Kfar Saba,R
CC,25-01-07,16:50,5369,Sonic the Hedgehog 3,Netanya,R
CC,25-01-07,19:00,5369,Sonic the Hedgehog 3,Netanya,Prime
CC,25-01-07,16:30,5369,Sonic the Hedgehog 3,Beer Sheva,R
CC,25-01-07,19:00,5369,Sonic the Hedgehog 3,Beer Sheva,R
CC,25-01-07,21:40,5369,Sonic the Hedgehog 3,Beer Sheva,R
CC,25-01-07,15:00,5369,Sonic the Hedgehog 3,Chadera,R
CC,25-01-07,17:20,5369,Sonic the Hedgehog 3,Chadera,R
CC,25-01-07,19:40,5369,Sonic the Hedgehog 3,Chadera,R
CC,25-01-07,18:20,5369,Sonic the Hedgehog 3,Ashdod,R
CC,25-01-07,20:50,5369,Sonic the Hedgehog 3,Ashdod,R
YP,25-01-07,14:15,66851,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-07,16:45,66852,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-07,19:15,66853,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-07,21:40,66854,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-07,21:00,66889,Sonic the Hedgehog 3,Rishon Letzion,SCREENX
YP,25-01-07,21:45,66816,Sonic the Hedgehog 3,Rishon Letzion,4DX
YP,25-01-07,21:45,66899,Sonic the Hedgehog 3,Rishon Letzion,VIP
YP,25-01-07,14:15,47149,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-07,16:30,47150,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-07,18:50,47151,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-07,21:20,47152,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-07,14:15,68434,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-07,16:45,68435,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-07,19:15,68436,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-07,21:40,68437,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-07,21:00,68472,Sonic the Hedgehog 3,Beer Sheva,SCREENX
YP,25-01-07,21:15,68441,Sonic the Hedgehog 3,Beer Sheva,4DX
YP,25-01-07,13:15,57932,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-07,15:30,57933,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-07,17:45,57934,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-07,20:00,57935,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-07,22:20,57936,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-07,20:15,57781,Sonic the Hedgehog 3,Zichron Yaakov,VIP
YP,25-01-07,14:15,73179,Sonic the Hedgehog 3,Haifa,R
YP,25-01-07,16:45,73180,Sonic the Hedgehog 3,Haifa,R
YP,25-01-07,19:10,73095,Sonic the Hedgehog 3,Haifa,R
YP,25-01-07,19:15,73181,Sonic the Hedgehog 3,Haifa,R
YP,25-01-07,21:40,73182,Sonic the Hedgehog 3,Haifa,R
YP,25-01-07,20:15,73008,Sonic the Hedgehog 3,Haifa,VIP
YP,25-01-07,21:00,73148,Sonic the Hedgehog 3,Haifa,SCREENX
YP,25-01-07,21:15,73282,Sonic the Hedgehog 3,Haifa,4DX
YP,25-01-07,14:15,68209,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-07,16:30,68210,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-07,19:15,68211,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-07,21:30,68212,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-07,21:15,68178,Sonic the Hedgehog 3,Jerusalem,4DX
RH,25-01-07,19:40,44166,Sonic the Hedgehog 3,Givataim,R
LC,25-01-07,13:30,563167,State Property: Blood on the Streets,Even Yehuda,R
LC,25-01-07,13:50,563474,State Property: Blood on the Streets,Tel Aviv,R
LC,25-01-07,19:20,563475,State Property: Blood on the Streets,Tel Aviv,R
LC,25-01-07,18:45,563293,State Property: Blood on the Streets,Raanana,R
ML,25-01-07,13:10,61756,The Book of Wonders,Carmiel,UPGRADE
ML,25-01-07,15:20,61755,The Book of Wonders,Carmiel,UPGRADE
ML,25-01-07,19:55,61754,The Book of Wonders,Carmiel,UPGRADE
ML,25-01-07,14:55,58256,The Book of Wonders,Haifa,UPGRADE
ML,25-01-07,19:50,58255,The Book of Wonders,Haifa,UPGRADE
YP,25-01-07,13:10,66909,The Book of Wonders,Rishon Letzion,R
YP,25-01-07,13:40,47015,The Book of Wonders,Ayalon,R
ML,25-01-07,14:05,81476,The Book of Wonders,Netanya,UPGRADE
ML,25-01-07,19:45,81475,The Book of Wonders,Netanya,R
YP,25-01-07,13:20,57836,The Book of Wonders,Zichron Yaakov,R
YP,25-01-07,13:10,73205,The Book of Wonders,Haifa,R
YP,25-01-07,13:20,68277,The Book of Wonders,Jerusalem,R
ML,25-01-07,19:15,1832,The Book of Wonders,Glilot,UPGRADE
ML,25-01-07,13:20,61719,The Braid,Carmiel,UPGRADE
LC,25-01-07,13:20,563159,The Braid,Even Yehuda,R
LC,25-01-07,13:40,563486,The Braid,Tel Aviv,R
LC,25-01-07,16:15,563485,The Braid,Tel Aviv,R
LC,25-01-07,16:20,563298,The Braid,Raanana,R
ML,25-01-07,19:40,81459,The Braid,Netanya,R
HC,25-01-07,19:05,2756,The Braid,Carmiel,R
HC,25-01-07,19:05,2756,The Braid,Nahariya,R
HC,25-01-07,14:25,2756,The Braid,Kiryat Bialik,R
HC,25-01-07,19:30,2756,The Braid,Kiryat Bialik,R
HC,25-01-07,14:15,2756,The Braid,Haifa,R
HC,25-01-07,19:15,2756,The Braid,Haifa,R
HC,25-01-07,14:40,2756,The Braid,Kfar Saba,R
HC,25-01-07,17:15,2756,The Braid,Kfar Saba,R
HC,25-01-07,20:00,2756,The Braid,Kfar Saba,R
HC,25-01-07,20:10,2756,The Braid,Petach Tikvah,R
HC,25-01-07,21:45,2756,The Braid,Petach Tikvah,R
HC,25-01-07,14:10,2756,The Braid,Modiin,R
HC,25-01-07,19:00,2756,The Braid,Modiin,R
HC,25-01-07,21:30,2756,The Braid,Modiin,R
HC,25-01-07,14:10,2756,The Braid,Rehovot,R
HC,25-01-07,19:10,2756,The Braid,Rehovot,R
HC,25-01-07,14:50,2756,The Braid,Ashdod,R
HC,25-01-07,20:00,2756,The Braid,Ashdod,R
HC,25-01-07,19:15,2756,The Braid,Ashkelon,R
CC,25-01-07,14:00,5057,The Braid,Glilot,R
CC,25-01-07,16:45,5057,The Braid,Glilot,R
CC,25-01-07,19:20,5057,The Braid,Glilot,R
CC,25-01-07,15:40,5057,The Braid,Rishon Letzion,R
CC,25-01-07,19:20,5057,The Braid,Rishon Letzion,R
CC,25-01-07,21:40,5057,The Braid,Kfar Saba,R
CC,25-01-07,15:40,5057,The Braid,Kfar Saba,Prime
CC,25-01-07,18:30,5057,The Braid,Kfar Saba,Prime
CC,25-01-07,15:40,5057,The Braid,Netanya,R
CC,25-01-07,15:15,5057,The Braid,Ashdod,R
CC,25-01-07,18:00,5057,The Braid,Ashdod,R
YP,25-01-07,16:20,66822,The Braid,Rishon Letzion,R
YP,25-01-07,14:20,47395,The Braid,Ayalon,R
YP,25-01-07,13:45,58107,The Braid,Zichron Yaakov,R
YP,25-01-07,14:00,73494,The Braid,Haifa,R
LC,25-01-07,14:00,563295,The Order,Raanana,R
LC,25-01-07,18:30,563284,The Order,Raanana,R
LC,25-01-07,21:00,563297,The Order,Raanana,R
LC,25-01-07,19:00,563481,The Order,Tel Aviv,R
LC,25-01-07,21:40,563480,The Order,Tel Aviv,R
ML,25-01-07,14:35,81444,The Order,Netanya,R
ML,25-01-07,20:30,81443,The Order,Netanya,R
HC,25-01-07,18:00,2911,The Order,Carmiel,R
HC,25-01-07,21:40,2911,The Order,Carmiel,R
HC,25-01-07,21:40,2911,The Order,Nahariya,R
HC,25-01-07,17:25,2911,The Order,Kiryat Bialik,R
HC,25-01-07,19:50,2911,The Order,Kiryat Bialik,R
HC,25-01-07,22:15,2911,The Order,Kiryat Bialik,R
HC,25-01-07,14:45,2911,The Order,Haifa,R
HC,25-01-07,17:10,2911,The Order,Haifa,R
HC,25-01-07,19:35,2911,The Order,Haifa,R
HC,25-01-07,22:00,2911,The Order,Haifa,R
HC,25-01-07,19:35,2911,The Order,Kfar Saba,R
HC,25-01-07,22:00,2911,The Order,Kfar Saba,R
HC,25-01-07,14:20,2911,The Order,Petach Tikvah,R
HC,25-01-07,19:20,2911,The Order,Petach Tikvah,R
HC,25-01-07,19:20,2911,The Order,Modiin,R
HC,25-01-07,21:45,2911,The Order,Modiin,R
HC,25-01-07,14:40,2911,The Order,Rehovot,R
HC,25-01-07,21:50,2911,The Order,Rehovot,R
HC,25-01-07,14:30,2911,The Order,Ashdod,R
HC,25-01-07,16:50,2911,The Order,Ashdod,R
HC,25-01-07,19:10,2911,The Order,Ashdod,R
HC,25-01-07,18:55,2911,The Order,Ashkelon,R
CC,25-01-07,13:40,5415,The Order,Glilot,R
CC,25-01-07,16:20,5415,The Order,Glilot,R
CC,25-01-07,19:15,5415,The Order,Glilot,R
CC,25-01-07,20:15,5415,The Order,Glilot,R
CC,25-01-07,21:55,5415,The Order,Glilot,R
CC,25-01-07,13:20,5415,The Order,Rishon Letzion,R
CC,25-01-07,16:10,5415,The Order,Rishon Letzion,R
CC,25-01-07,19:00,5415,The Order,Rishon Letzion,R
CC,25-01-07,21:50,5415,The Order,Rishon Letzion,R
CC,25-01-07,14:10,5415,The Order,Jerusalem,R
CC,25-01-07,16:00,5415,The Order,Jerusalem,R
CC,25-01-07,19:00,5415,The Order,Jerusalem,R
CC,25-01-07,22:00,5415,The Order,Jerusalem,R
CC,25-01-07,18:50,5415,The Order,Kfar Saba,R
CC,25-01-07,21:30,5415,The Order,Kfar Saba,R
CC,25-01-07,15:00,5415,The Order,Netanya,R
CC,25-01-07,19:00,5415,The Order,Netanya,R
CC,25-01-07,21:40,5415,The Order,Netanya,R
CC,25-01-07,14:00,5415,The Order,Beer Sheva,R
CC,25-01-07,19:30,5415,The Order,Beer Sheva,R
CC,25-01-07,21:30,5415,The Order,Beer Sheva,R
CC,25-01-07,14:00,5415,The Order,Chadera,R
CC,25-01-07,16:40,5415,The Order,Chadera,R
CC,25-01-07,19:00,5415,The Order,Chadera,R
CC,25-01-07,21:30,5415,The Order,Chadera,R
CC,25-01-07,13:30,5415,The Order,Ashdod,R
CC,25-01-07,16:10,5415,The Order,Ashdod,R
CC,25-01-07,19:20,5415,The Order,Ashdod,R
CC,25-01-07,22:00,5415,The Order,Ashdod,R
YP,25-01-07,17:30,66843,The Order,Rishon Letzion,R
YP,25-01-07,19:50,66844,The Order,Rishon Letzion,R
YP,25-01-07,22:10,66845,The Order,Rishon Letzion,R
YP,25-01-07,17:00,47331,The Order,Ayalon,R
YP,25-01-07,19:20,47332,The Order,Ayalon,R
YP,25-01-07,21:45,47333,The Order,Ayalon,R
YP,25-01-07,14:10,68453,The Order,Beer Sheva,R
YP,25-01-07,16:30,68454,The Order,Beer Sheva,R
YP,25-01-07,19:00,68455,The Order,Beer Sheva,R
YP,25-01-07,21:30,68456,The Order,Beer Sheva,R
YP,25-01-07,16:30,58108,The Order,Zichron Yaakov,R
YP,25-01-07,18:50,58109,The Order,Zichron Yaakov,R
YP,25-01-07,21:10,58110,The Order,Zichron Yaakov,R
YP,25-01-07,16:45,73533,The Order,Haifa,R
YP,25-01-07,19:15,73534,The Order,Haifa,R
YP,25-01-07,21:40,73535,The Order,Haifa,R
YP,25-01-07,22:30,73009,The Order,Haifa,VIP
YP,25-01-07,16:30,68302,The Order,Jerusalem,R
YP,25-01-07,18:50,68303,The Order,Jerusalem,R
YP,25-01-07,21:15,68304,The Order,Jerusalem,R
RH,25-01-07,17:00,44236,The Order,Givataim,R
RH,25-01-07,19:30,44237,The Order,Givataim,R
RH,25-01-07,21:50,44238,The Order,Givataim,R
HC,25-01-07,14:40,2850,The Other Way Around,Kiryat Bialik,R
HC,25-01-07,14:00,2850,The Other Way Around,Haifa,R
HC,25-01-07,18:40,2748,The Property,Carmiel,R
HC,25-01-07,14:30,2748,The Property,Kiryat Bialik,R
HC,25-01-07,16:50,2748,The Property,Kiryat Bialik,R
HC,25-01-07,14:30,2748,The Property,Haifa,R
HC,25-01-07,19:15,2748,The Property,Haifa,R
HC,25-01-07,15:20,2748,The Property,Kfar Saba,R
HC,25-01-07,20:15,2748,The Property,Kfar Saba,R
HC,25-01-07,13:30,2748,The Property,Petach Tikvah,R
HC,25-01-07,14:30,2748,The Property,Modiin,R
HC,25-01-07,19:30,2748,The Property,Modiin,R
HC,25-01-07,13:40,2748,The Property,Rehovot,R
HC,25-01-07,17:50,2748,The Property,Ashkelon,R
YP,25-01-07,19:00,73496,The Property,Haifa,R
YP,25-01-07,14:10,68510,The Property,Jerusalem,R
HC,25-01-07,19:00,2750,The Ring,Carmiel,R
HC,25-01-07,21:40,2750,The Ring,Carmiel,R
HC,25-01-07,19:20,2750,The Ring,Nahariya,R
HC,25-01-07,13:40,2750,The Ring,Kiryat Bialik,R
HC,25-01-07,16:40,2750,The Ring,Kiryat Bialik,R
HC,25-01-07,19:10,2750,The Ring,Kiryat Bialik,R
HC,25-01-07,20:40,2750,The Ring,Kiryat Bialik,R
HC,25-01-07,21:50,2750,The Ring,Kiryat Bialik,R
HC,25-01-07,14:10,2750,The Ring,Haifa,R
HC,25-01-07,15:05,2750,The Ring,Haifa,R
HC,25-01-07,17:40,2750,The Ring,Haifa,R
HC,25-01-07,19:15,2750,The Ring,Haifa,R
HC,25-01-07,20:15,2750,The Ring,Haifa,R
HC,25-01-07,21:50,2750,The Ring,Haifa,R
HC,25-01-07,13:50,2750,The Ring,Kfar Saba,R
HC,25-01-07,16:40,2750,The Ring,Kfar Saba,R
HC,25-01-07,19:15,2750,The Ring,Kfar Saba,R
HC,25-01-07,20:30,2750,The Ring,Kfar Saba,R
HC,25-01-07,21:40,2750,The Ring,Kfar Saba,R
HC,25-01-07,14:00,2750,The Ring,Petach Tikvah,R
HC,25-01-07,16:00,2750,The Ring,Petach Tikvah,R
HC,25-01-07,19:10,2750,The Ring,Petach Tikvah,R
HC,25-01-07,21:30,2750,The Ring,Petach Tikvah,R
HC,25-01-07,14:30,2750,The Ring,Modiin,R
HC,25-01-07,19:30,2750,The Ring,Modiin,R
HC,25-01-07,21:15,2750,The Ring,Modiin,R
HC,25-01-07,15:15,2750,The Ring,Rehovot,R
HC,25-01-07,18:00,2750,The Ring,Rehovot,R
HC,25-01-07,21:40,2750,The Ring,Rehovot,R
HC,25-01-07,16:45,2750,The Ring,Ashdod,R
HC,25-01-07,19:15,2750,The Ring,Ashdod,R
HC,25-01-07,16:30,2750,The Ring,Ashkelon,R
HC,25-01-07,19:00,2750,The Ring,Ashkelon,R
LC,25-01-07,13:20,563290,The Ring,Raanana,R
LC,25-01-07,18:50,563278,The Ring,Raanana,R
LC,25-01-07,21:20,563279,The Ring,Raanana,R
LC,25-01-07,15:30,563556,The Ring,Ramat Hasharon,R
LC,25-01-07,15:40,563537,The Ring,Jerusalem,R
LC,25-01-07,15:45,563161,The Ring,Even Yehuda,R
LC,25-01-07,18:10,563162,The Ring,Even Yehuda,R
LC,25-01-07,21:00,563165,The Ring,Even Yehuda,R
LC,25-01-07,16:00,563589,The Ring,Omer,R
LC,25-01-07,16:10,563478,The Ring,Tel Aviv,R
LC,25-01-07,18:45,563477,The Ring,Tel Aviv,R
LC,25-01-07,21:30,563476,The Ring,Tel Aviv,R
LC,25-01-07,16:15,563572,The Ring,Herziliya,R
YP,25-01-07,14:15,66859,The Ring,Rishon Letzion,R
YP,25-01-07,16:30,66871,The Ring,Rishon Letzion,R
YP,25-01-07,17:30,66875,The Ring,Rishon Letzion,R
YP,25-01-07,19:00,66872,The Ring,Rishon Letzion,R
YP,25-01-07,20:00,66876,The Ring,Rishon Letzion,R
YP,25-01-07,22:00,66866,The Ring,Rishon Letzion,R
YP,25-01-07,18:00,66892,The Ring,Rishon Letzion,VIP
YP,25-01-07,20:45,66893,The Ring,Rishon Letzion,VIP
YP,25-01-07,16:15,47185,The Ring,Ayalon,R
YP,25-01-07,19:15,47365,The Ring,Ayalon,R
YP,25-01-07,19:45,47018,The Ring,Ayalon,R
YP,25-01-07,22:10,47019,The Ring,Ayalon,R
YP,25-01-07,14:10,68445,The Ring,Beer Sheva,R
YP,25-01-07,15:20,68449,The Ring,Beer Sheva,R
YP,25-01-07,19:30,68011,The Ring,Beer Sheva,R
YP,25-01-07,21:30,67977,The Ring,Beer Sheva,R
YP,25-01-07,14:30,57962,The Ring,Zichron Yaakov,R
YP,25-01-07,17:00,57963,The Ring,Zichron Yaakov,R
YP,25-01-07,19:30,57964,The Ring,Zichron Yaakov,R
YP,25-01-07,20:00,57898,The Ring,Zichron Yaakov,R
YP,25-01-07,14:40,73346,The Ring,Haifa,R
YP,25-01-07,16:30,73495,The Ring,Haifa,R
YP,25-01-07,19:00,73087,The Ring,Haifa,R
